item_id,order_id,product_id,quantity,unit_price,discount,total_price
3026,1545,23,3,53716.17,0.18,132141.78
3027,1545,24,1,22701.13,0.18,18614.93
3028,1546,69,4,49695.07,0.06,186853.46
3029,1546,24,2,22701.13,0.06,42678.12
3030,1546,46,3,8900.99,0.06,25100.79
3031,1547,71,2,11556.35,0.22,18027.91
3032,1547,53,3,82751.9,0.22,193639.45
3033,1548,2,2,66307.76,0.28,95483.17
3034,1548,12,2,40860.59,0.28,58839.25
3035,1548,22,3,77512.15,0.28,167426.24
3036,1549,73,2,70231.45,0.09,127821.24
3037,1550,2,4,66307.76,0.3,185661.73
3038,1550,78,4,20095.79,0.3,56268.21
3039,1551,57,1,28540.65,0.06,26828.21
3040,1552,52,1,5579.09,0.1,5021.18
3041,1553,44,1,17322.95,0.21,13685.13
3042,1554,47,1,83379.39,0.07,77542.83
3043,1554,56,4,3671.78,0.07,13659.02
3044,1554,25,3,61384.76,0.07,171263.48
3045,1554,24,1,22701.13,0.07,21112.05
3046,1555,30,1,29240.63,0.19,23684.91
3047,1556,11,2,88670.41,0.04,170247.19
3048,1557,26,2,10127.54,0.08,18634.67
3049,1558,39,4,6469.08,0.0,25876.32
3050,1559,76,2,72219.94,0.12,127107.09
3051,1560,1,1,57583.47,0.26,42611.77
3052,1561,3,2,38029.77,0.09,69214.18
3053,1561,68,4,69422.62,0.09,252698.34
3054,1562,5,4,19916.61,0.18,65326.48
3055,1562,42,3,31950.35,0.18,78597.86
3056,1563,54,4,76634.69,0.26,226838.68
3057,1563,8,4,23879.43,0.26,70683.11
3058,1564,51,3,14015.23,0.24,31954.72
3059,1564,37,1,1989.98,0.24,1512.38
3060,1564,28,1,75765.07,0.24,57581.45
3061,1565,30,2,29240.63,0.12,51463.51
3062,1565,60,2,89648.07,0.12,157780.6
3063,1566,12,4,40860.59,0.0,163442.36
3064,1567,19,2,12943.16,0.13,22521.1
3065,1567,29,2,48589.17,0.13,84545.16
3066,1567,15,4,24367.31,0.13,84798.24
3067,1568,80,3,87022.33,0.11,232349.62
3068,1569,12,4,40860.59,0.15,138926.01
3069,1570,26,1,10127.54,0.06,9519.89
3070,1571,36,3,80974.31,0.08,223489.1
3071,1572,26,4,10127.54,0.27,29572.42
3072,1573,61,4,83999.02,0.09,305756.43
3073,1574,62,1,14280.44,0.01,14137.64
3074,1574,54,4,76634.69,0.01,303473.37
3075,1575,27,3,87471.74,0.0,262415.22
3076,1575,33,2,11641.39,0.0,23282.78
3077,1575,78,1,20095.79,0.0,20095.79
3078,1576,55,3,36398.42,0.17,90632.07
3079,1576,9,3,7183.14,0.17,17886.02
3080,1576,61,1,83999.02,0.17,69719.19
3081,1577,57,1,28540.65,0.11,25401.18
3082,1577,3,4,38029.77,0.11,135385.98
3083,1578,73,2,70231.45,0.14,120798.09
3084,1578,25,3,61384.76,0.14,158372.68
3085,1579,6,3,62861.73,0.2,150868.15
3086,1579,22,2,77512.15,0.2,124019.44
3087,1580,35,4,64193.11,0.2,205417.95
3088,1580,10,2,52002.96,0.2,83204.74
3089,1581,45,4,41689.26,0.26,123400.21
3090,1582,26,3,10127.54,0.12,26736.71
3091,1582,65,4,14073.77,0.12,49539.67
3092,1582,50,1,38127.37,0.12,33552.09
3093,1583,38,3,63733.9,0.18,156785.39
3094,1584,49,4,88678.27,0.23,273129.07
3095,1584,18,1,19214.13,0.23,14794.88
3096,1585,60,2,89648.07,0.2,143436.91
3097,1586,56,3,3671.78,0.0,11015.34
3098,1587,2,1,66307.76,0.11,59013.91
3099,1588,30,3,29240.63,0.13,76318.04
3100,1588,65,3,14073.77,0.13,36732.54
3101,1589,35,1,64193.11,0.24,48786.76
3102,1589,23,4,53716.17,0.24,163297.16
3103,1590,31,1,21625.76,0.3,15138.03
3104,1590,42,1,31950.35,0.3,22365.24
3105,1591,29,1,48589.17,0.12,42758.47
3106,1591,62,3,14280.44,0.12,37700.36
3107,1592,7,4,9287.7,0.26,27491.59
3108,1592,40,4,11993.84,0.26,35501.77
3109,1593,38,4,63733.9,0.04,244738.18
3110,1593,29,3,48589.17,0.04,139936.81
3111,1594,59,1,83617.75,0.3,58532.42
3112,1595,49,1,88678.27,0.29,62961.57
3113,1596,58,4,23977.74,0.06,90156.3
3114,1596,45,3,41689.26,0.06,117563.71
3115,1597,60,2,89648.07,0.13,155987.64
3116,1597,17,4,36163.71,0.13,125849.71
3117,1597,50,1,38127.37,0.13,33170.81
3118,1598,39,1,6469.08,0.27,4722.43
3119,1599,67,1,8396.63,0.2,6717.3
3120,1599,78,1,20095.79,0.2,16076.63
3121,1600,61,2,83999.02,0.28,120958.59
3122,1601,15,3,24367.31,0.1,65791.74
3123,1601,2,3,66307.76,0.1,179030.95
3124,1602,59,4,83617.75,0.02,327781.58
3125,1603,31,3,21625.76,0.22,50604.28
3126,1604,55,3,36398.42,0.29,77528.63
3127,1604,5,1,19916.61,0.29,14140.79
3128,1605,32,4,65897.49,0.03,255682.26
3129,1606,55,2,36398.42,0.18,59693.41
3130,1607,51,4,14015.23,0.11,49894.22
3131,1608,28,4,75765.07,0.22,236387.02
3132,1608,3,4,38029.77,0.22,118652.88
3133,1609,16,2,75871.39,0.25,113807.08
3134,1609,71,2,11556.35,0.25,17334.53
3135,1610,54,4,76634.69,0.28,220707.91
3136,1610,53,3,82751.9,0.28,178744.1
3137,1611,79,4,20139.83,0.07,74920.17
3138,1611,3,4,38029.77,0.07,141470.74
3139,1611,66,3,61904.99,0.07,172714.92
3140,1612,43,1,5548.08,0.09,5048.75
3141,1613,27,4,87471.74,0.2,279909.57
3142,1614,22,4,77512.15,0.2,248038.88
3143,1615,4,3,2484.58,0.1,6708.37
3144,1615,41,2,70636.29,0.1,127145.32
3145,1615,42,2,31950.35,0.1,57510.63
3146,1615,3,1,38029.77,0.1,34226.79
3147,1616,8,4,23879.43,0.17,79279.71
3148,1616,34,1,78530.73,0.17,65180.51
3149,1617,52,1,5579.09,0.21,4407.48
3150,1617,57,4,28540.65,0.21,90188.45
3151,1618,24,1,22701.13,0.05,21566.07
3152,1619,52,1,5579.09,0.21,4407.48
3153,1619,21,4,89758.59,0.21,283637.14
3154,1619,74,2,83325.17,0.21,131653.77
3155,1620,75,1,79338.32,0.22,61883.89
3156,1620,23,2,53716.17,0.22,83797.23
3157,1620,66,4,61904.99,0.22,193143.57
3158,1620,79,1,20139.83,0.22,15709.07
3159,1621,54,2,76634.69,0.3,107288.57
3160,1621,42,2,31950.35,0.3,44730.49
3161,1622,59,4,83617.75,0.14,287645.06
3162,1622,1,3,57583.47,0.14,148565.35
3163,1623,22,3,77512.15,0.16,195330.62
3164,1623,52,2,5579.09,0.16,9372.87
3165,1624,76,2,72219.94,0.21,114107.51
3166,1625,12,1,40860.59,0.23,31462.65
3167,1625,31,1,21625.76,0.23,16651.84
3168,1625,42,3,31950.35,0.23,73805.31
3169,1625,39,3,6469.08,0.23,14943.57
3170,1626,79,1,20139.83,0.09,18327.25
3171,1626,54,4,76634.69,0.09,278950.27
3172,1626,58,2,23977.74,0.09,43639.49
3173,1627,44,4,17322.95,0.21,54740.52
3174,1628,48,3,19314.88,0.06,54467.96
3175,1629,68,3,69422.62,0.03,202019.82
3176,1629,21,2,89758.59,0.03,174131.66
3177,1629,35,1,64193.11,0.03,62267.32
3178,1629,30,2,29240.63,0.03,56726.82
3179,1630,10,1,52002.96,0.2,41602.37
3180,1630,60,4,89648.07,0.2,286873.82
3181,1630,69,4,49695.07,0.2,159024.22
3182,1631,1,4,57583.47,0.05,218817.19
3183,1631,50,3,38127.37,0.05,108663.0
3184,1632,15,1,24367.31,0.1,21930.58
3185,1632,44,1,17322.95,0.1,15590.66
3186,1633,33,2,11641.39,0.07,21652.99
3187,1634,66,2,61904.99,0.21,97809.88
3188,1634,12,4,40860.59,0.21,129119.46
3189,1634,43,1,5548.08,0.21,4382.98
3190,1634,1,1,57583.47,0.21,45490.94
3191,1635,77,4,70883.97,0.23,218322.63
3192,1635,20,3,67255.54,0.23,155360.3
3193,1636,7,2,9287.7,0.26,13745.8
3194,1637,70,1,49147.57,0.13,42758.39
3195,1638,9,2,7183.14,0.15,12211.34
3196,1638,59,4,83617.75,0.15,284300.35
3197,1639,22,4,77512.15,0.17,257340.34
3198,1640,38,3,63733.9,0.03,185465.65
3199,1640,39,1,6469.08,0.03,6275.01
3200,1641,3,2,38029.77,0.21,60087.04
3201,1641,59,3,83617.75,0.21,198174.07
3202,1642,24,1,22701.13,0.02,22247.11
3203,1642,60,4,89648.07,0.02,351420.43
3204,1642,36,1,80974.31,0.02,79354.82
3205,1642,12,4,40860.59,0.02,160173.51
3206,1643,15,4,24367.31,0.12,85772.93
3207,1643,77,4,70883.97,0.12,249511.57
3208,1643,50,4,38127.37,0.12,134208.34
3209,1643,22,2,77512.15,0.12,136421.38
3210,1644,5,2,19916.61,0.24,30273.25
3211,1645,31,4,21625.76,0.16,72662.55
3212,1645,80,1,87022.33,0.16,73098.76
3213,1645,16,2,75871.39,0.16,127463.94
3214,1646,54,3,76634.69,0.29,163231.89
3215,1646,25,2,61384.76,0.29,87166.36
3216,1646,34,3,78530.73,0.29,167270.45
3217,1646,36,4,80974.31,0.29,229967.04
3218,1647,24,3,22701.13,0.21,53801.68
3219,1647,33,4,11641.39,0.21,36786.79
3220,1648,11,3,88670.41,0.04,255370.78
3221,1648,23,2,53716.17,0.04,103135.05
3222,1648,2,3,66307.76,0.04,190966.35
3223,1649,48,2,19314.88,0.03,37470.87
3224,1650,3,1,38029.77,0.29,27001.14
3225,1650,75,2,79338.32,0.29,112660.41
3226,1651,59,2,83617.75,0.05,158873.73
3227,1651,47,3,83379.39,0.05,237631.26
3228,1651,32,4,65897.49,0.05,250410.46
3229,1651,2,4,66307.76,0.05,251969.49
3230,1652,8,4,23879.43,0.01,94562.54
3231,1652,32,4,65897.49,0.01,260954.06
3232,1652,79,1,20139.83,0.01,19938.43
3233,1653,38,2,63733.9,0.2,101974.24
3234,1654,18,3,19214.13,0.09,52454.57
3235,1655,46,2,8900.99,0.06,16733.86
3236,1656,55,1,36398.42,0.01,36034.44
3237,1656,33,4,11641.39,0.01,46099.9
3238,1657,36,4,80974.31,0.29,229967.04
3239,1657,3,3,38029.77,0.29,81003.41
3240,1657,32,2,65897.49,0.29,93574.44
3241,1658,73,4,70231.45,0.08,258451.74
3242,1659,32,4,65897.49,0.08,242502.76
3243,1659,67,4,8396.63,0.08,30899.6
3244,1659,48,2,19314.88,0.08,35539.38
3245,1659,36,2,80974.31,0.08,148992.73
3246,1660,30,4,29240.63,0.14,100587.77
3247,1660,55,4,36398.42,0.14,125210.56
3248,1660,5,4,19916.61,0.14,68513.14
3249,1660,49,3,88678.27,0.14,228789.94
3250,1661,17,3,36163.71,0.04,104151.48
3251,1661,48,4,19314.88,0.04,74169.14
3252,1662,23,2,53716.17,0.3,75202.64
3253,1662,18,4,19214.13,0.3,53799.56
3254,1662,7,2,9287.7,0.3,13002.78
3255,1662,33,2,11641.39,0.3,16297.95
3256,1663,73,4,70231.45,0.17,233168.41
3257,1663,80,4,87022.33,0.17,288914.14
3258,1663,17,4,36163.71,0.17,120063.52
3259,1663,2,1,66307.76,0.17,55035.44
3260,1664,73,2,70231.45,0.13,122202.72
3261,1664,75,3,79338.32,0.13,207073.02
3262,1664,53,4,82751.9,0.13,287976.61
3263,1664,23,2,53716.17,0.13,93466.14
3264,1665,78,2,20095.79,0.11,35770.51
3265,1665,71,2,11556.35,0.11,20570.3
3266,1666,71,4,11556.35,0.04,44376.38
3267,1667,52,4,5579.09,0.1,20084.72
3268,1667,72,4,80912.32,0.1,291284.35
3269,1667,66,4,61904.99,0.1,222857.96
3270,1668,48,1,19314.88,0.04,18542.28
3271,1668,56,3,3671.78,0.04,10574.73
3272,1669,33,2,11641.39,0.11,20721.67
3273,1670,33,2,11641.39,0.23,17927.74
3274,1671,26,2,10127.54,0.18,16609.17
3275,1672,77,4,70883.97,0.21,223993.35
3276,1672,11,1,88670.41,0.21,70049.62
3277,1672,20,1,67255.54,0.21,53131.88
3278,1672,17,1,36163.71,0.21,28569.33
3279,1673,38,4,63733.9,0.03,247287.53
3280,1673,39,4,6469.08,0.03,25100.03
3281,1673,7,2,9287.7,0.03,18018.14
3282,1674,9,1,7183.14,0.05,6823.98
3283,1674,40,3,11993.84,0.05,34182.44
3284,1674,30,1,29240.63,0.05,27778.6
3285,1675,16,1,75871.39,0.17,62973.25
3286,1676,74,4,83325.17,0.04,319968.65
3287,1677,70,4,49147.57,0.2,157272.22
3288,1678,76,4,72219.94,0.02,283102.16
3289,1679,50,2,38127.37,0.23,58716.15
3290,1679,39,2,6469.08,0.23,9962.38
3291,1680,2,3,66307.76,0.05,188977.12
3292,1681,20,2,67255.54,0.08,123750.19
3293,1681,8,2,23879.43,0.08,43938.15
3294,1682,30,1,29240.63,0.09,26608.97
3295,1683,63,4,802.3,0.23,2471.08
3296,1683,55,1,36398.42,0.23,28026.78
3297,1684,34,4,78530.73,0.22,245015.88
3298,1684,72,2,80912.32,0.22,126223.22
3299,1685,73,4,70231.45,0.03,272498.03
3300,1685,70,2,49147.57,0.03,95346.29
3301,1685,5,1,19916.61,0.03,19319.11
3302,1685,48,1,19314.88,0.03,18735.43
3303,1686,47,1,83379.39,0.29,59199.37
3304,1686,32,4,65897.49,0.29,187148.87
3305,1687,53,4,82751.9,0.04,317767.3
3306,1687,13,3,60347.75,0.04,173801.52
3307,1688,20,2,67255.54,0.27,98193.09
3308,1688,38,3,63733.9,0.27,139577.24
3309,1688,1,4,57583.47,0.27,168143.73
3310,1688,40,3,11993.84,0.27,26266.51
3311,1689,21,3,89758.59,0.06,253119.22
3312,1690,10,2,52002.96,0.21,82164.68
3313,1691,80,4,87022.33,0.2,278471.46
3314,1691,41,1,70636.29,0.2,56509.03
3315,1692,64,4,84508.81,0.21,267047.84
3316,1693,22,4,77512.15,0.2,248038.88
3317,1693,10,3,52002.96,0.2,124807.1
3318,1694,54,1,76634.69,0.05,72802.96
3319,1695,23,3,53716.17,0.29,114415.44
3320,1695,6,1,62861.73,0.29,44631.83
3321,1695,19,2,12943.16,0.29,18379.29
3322,1696,25,4,61384.76,0.29,174332.72
3323,1696,27,1,87471.74,0.29,62104.94
3324,1697,24,3,22701.13,0.26,50396.51
3325,1698,40,3,11993.84,0.09,32743.18
3326,1698,36,1,80974.31,0.09,73686.62
3327,1698,58,3,23977.74,0.09,65459.23
3328,1699,4,4,2484.58,0.12,8745.72
3329,1699,57,2,28540.65,0.12,50231.54
3330,1700,41,4,70636.29,0.15,240163.39
3331,1700,9,4,7183.14,0.15,24422.68
3332,1700,1,3,57583.47,0.15,146837.85
3333,1701,78,1,20095.79,0.25,15071.84
3334,1702,5,1,19916.61,0.1,17924.95
3335,1702,72,4,80912.32,0.1,291284.35
3336,1702,46,2,8900.99,0.1,16021.78
3337,1703,22,1,77512.15,0.06,72861.42
3338,1703,69,3,49695.07,0.06,140140.1
3339,1703,76,3,72219.94,0.06,203660.23
3340,1703,45,4,41689.26,0.06,156751.62
3341,1704,33,1,11641.39,0.06,10942.91
3342,1705,10,3,52002.96,0.04,149768.52
3343,1705,72,1,80912.32,0.04,77675.83
3344,1706,70,1,49147.57,0.08,45215.76
3345,1707,13,4,60347.75,0.13,210010.17
3346,1707,42,3,31950.35,0.13,83390.41
3347,1708,80,4,87022.33,0.3,243662.52
3348,1709,32,1,65897.49,0.11,58648.77
3349,1709,78,4,20095.79,0.11,71541.01
3350,1710,63,4,802.3,0.06,3016.65
3351,1711,37,1,1989.98,0.13,1731.28
3352,1712,2,3,66307.76,0.28,143224.76
3353,1712,40,3,11993.84,0.28,25906.69
3354,1713,36,1,80974.31,0.13,70447.65
3355,1714,32,2,65897.49,0.04,126523.18
3356,1714,78,1,20095.79,0.04,19291.96
3357,1714,70,1,49147.57,0.04,47181.67
3358,1714,20,2,67255.54,0.04,129130.64
3359,1715,51,1,14015.23,0.15,11912.95
3360,1715,21,2,89758.59,0.15,152589.6
3361,1716,70,4,49147.57,0.04,188726.67
3362,1716,71,3,11556.35,0.04,33282.29
3363,1717,3,1,38029.77,0.05,36128.28
3364,1717,57,2,28540.65,0.05,54227.24
3365,1718,21,3,89758.59,0.02,263890.25
3366,1719,49,3,88678.27,0.22,207507.15
3367,1720,77,2,70883.97,0.02,138932.58
3368,1720,27,2,87471.74,0.02,171444.61
3369,1721,54,2,76634.69,0.15,130278.97
3370,1722,25,4,61384.76,0.3,171877.33
3371,1723,3,1,38029.77,0.14,32705.6
3372,1724,56,4,3671.78,0.15,12484.05
3373,1724,63,1,802.3,0.15,681.95
3374,1724,6,2,62861.73,0.15,106864.94
3375,1725,16,1,75871.39,0.19,61455.83
3376,1726,37,1,1989.98,0.01,1970.08
3377,1726,29,1,48589.17,0.01,48103.28
3378,1727,19,4,12943.16,0.06,48666.28
3379,1728,13,3,60347.75,0.09,164749.36
3380,1729,71,1,11556.35,0.14,9938.46
3381,1729,44,3,17322.95,0.14,44693.21
3382,1730,52,2,5579.09,0.03,10823.43
3383,1731,16,1,75871.39,0.13,66008.11
3384,1732,52,3,5579.09,0.02,16402.52
3385,1732,5,4,19916.61,0.02,78073.11
3386,1733,21,3,89758.59,0.08,247733.71
3387,1733,19,2,12943.16,0.08,23815.41
3388,1733,3,4,38029.77,0.08,139949.55
3389,1734,61,3,83999.02,0.28,181437.88
3390,1734,62,3,14280.44,0.28,30845.75
3391,1735,38,1,63733.9,0.2,50987.12
3392,1735,62,2,14280.44,0.2,22848.7
3393,1736,26,3,10127.54,0.1,27344.36
3394,1736,11,4,88670.41,0.1,319213.48
3395,1736,57,1,28540.65,0.1,25686.59
3396,1736,9,3,7183.14,0.1,19394.48
3397,1737,74,4,83325.17,0.16,279972.57
3398,1737,35,4,64193.11,0.16,215688.85
3399,1738,53,2,82751.9,0.18,135713.12
3400,1738,17,3,36163.71,0.18,88962.73
3401,1738,24,4,22701.13,0.18,74459.71
3402,1739,47,4,83379.39,0.22,260143.7
3403,1739,30,1,29240.63,0.22,22807.69
3404,1739,2,3,66307.76,0.22,155160.16
3405,1739,18,1,19214.13,0.22,14987.02
3406,1740,63,4,802.3,0.25,2406.9
3407,1741,50,4,38127.37,0.02,149459.29
3408,1742,7,4,9287.7,0.14,31949.69
3409,1743,51,4,14015.23,0.01,55500.31
3410,1744,2,3,66307.76,0.27,145213.99
3411,1745,68,1,69422.62,0.29,49290.06
3412,1746,55,1,36398.42,0.04,34942.48
3413,1746,35,1,64193.11,0.04,61625.39
3414,1747,28,1,75765.07,0.28,54550.85
3415,1748,22,2,77512.15,0.08,142622.36
3416,1748,8,1,23879.43,0.08,21969.08
3417,1749,18,1,19214.13,0.02,18829.85
3418,1750,44,2,17322.95,0.15,29449.01
3419,1750,21,4,89758.59,0.15,305179.21
3420,1751,73,3,70231.45,0.05,200159.63
3421,1751,60,2,89648.07,0.05,170331.33
3422,1751,77,1,70883.97,0.05,67339.77
3423,1752,24,1,22701.13,0.12,19976.99
3424,1752,51,1,14015.23,0.12,12333.4
3425,1753,69,1,49695.07,0.17,41246.91
3426,1753,56,2,3671.78,0.17,6095.15
3427,1754,60,3,89648.07,0.14,231292.02
3428,1754,45,3,41689.26,0.14,107558.29
3429,1754,64,3,84508.81,0.14,218032.73
3430,1755,76,3,72219.94,0.26,160328.27
3431,1755,18,3,19214.13,0.26,42655.37
3432,1755,6,3,62861.73,0.26,139553.04
3433,1756,43,1,5548.08,0.05,5270.68
3434,1756,29,1,48589.17,0.05,46159.71
3435,1757,72,4,80912.32,0.19,262155.92
3436,1757,16,3,75871.39,0.19,184367.48
3437,1758,68,3,69422.62,0.08,191606.43
3438,1758,28,3,75765.07,0.08,209111.59
3439,1759,51,2,14015.23,0.3,19621.32
3440,1759,52,3,5579.09,0.3,11716.09
3441,1759,21,2,89758.59,0.3,125662.03
3442,1760,79,4,20139.83,0.1,72503.39
3443,1761,53,4,82751.9,0.27,241635.55
3444,1762,53,1,82751.9,0.09,75304.23
3445,1763,18,4,19214.13,0.07,71476.56
3446,1763,40,1,11993.84,0.07,11154.27
3447,1763,70,4,49147.57,0.07,182828.96
3448,1764,58,2,23977.74,0.16,40282.6
3449,1765,52,2,5579.09,0.03,10823.43
3450,1765,3,3,38029.77,0.03,110666.63
3451,1765,17,1,36163.71,0.03,35078.8
3452,1766,47,1,83379.39,0.08,76709.04
3453,1767,26,1,10127.54,0.25,7595.66
3454,1768,30,1,29240.63,0.19,23684.91
3455,1769,13,4,60347.75,0.07,224493.63
3456,1769,41,1,70636.29,0.07,65691.75
3457,1770,57,1,28540.65,0.03,27684.43
3458,1771,23,3,53716.17,0.06,151479.6
3459,1772,27,2,87471.74,0.01,173194.05
3460,1773,40,3,11993.84,0.21,28425.4
3461,1773,57,1,28540.65,0.21,22547.11
3462,1774,34,2,78530.73,0.07,146067.16
3463,1774,47,1,83379.39,0.07,77542.83
3464,1775,41,1,70636.29,0.22,55096.31
3465,1775,60,3,89648.07,0.22,209776.48
3466,1776,16,1,75871.39,0.18,62214.54
3467,1776,74,4,83325.17,0.18,273306.56
3468,1777,39,2,6469.08,0.23,9962.38
3469,1777,52,4,5579.09,0.23,17183.6
3470,1778,16,2,75871.39,0.08,139603.36
3471,1779,42,4,31950.35,0.29,90738.99
3472,1780,72,4,80912.32,0.26,239500.47
3473,1781,1,3,57583.47,0.27,126107.8
3474,1782,7,2,9287.7,0.05,17646.63
3475,1782,24,4,22701.13,0.05,86264.29
3476,1783,12,2,40860.59,0.16,68645.79
3477,1783,70,1,49147.57,0.16,41283.96
3478,1783,34,1,78530.73,0.16,65965.81
3479,1784,21,3,89758.59,0.09,245040.95
3480,1784,4,4,2484.58,0.09,9043.87
3481,1785,28,2,75765.07,0.0,151530.14
3482,1785,25,4,61384.76,0.0,245539.04
3483,1786,18,2,19214.13,0.04,36891.13
3484,1787,52,3,5579.09,0.12,14728.8
3485,1787,38,1,63733.9,0.12,56085.83
3486,1788,72,2,80912.32,0.15,137550.94
3487,1789,21,4,89758.59,0.11,319540.58
3488,1790,59,2,83617.75,0.27,122081.91
3489,1790,49,3,88678.27,0.27,194205.41
3490,1790,80,2,87022.33,0.27,127052.6
3491,1790,76,4,72219.94,0.27,210882.22
3492,1791,31,2,21625.76,0.1,38926.37
3493,1791,80,2,87022.33,0.1,156640.19
3494,1792,44,1,17322.95,0.21,13685.13
3495,1792,19,2,12943.16,0.21,20450.19
3496,1793,24,1,22701.13,0.08,20885.04
3497,1794,33,1,11641.39,0.24,8847.46
3498,1794,1,4,57583.47,0.24,175053.75
3499,1795,30,3,29240.63,0.26,64914.2
3500,1795,23,3,53716.17,0.26,119249.9
3501,1796,39,4,6469.08,0.04,24841.27
3502,1797,78,2,20095.79,0.24,30545.6
3503,1797,76,1,72219.94,0.24,54887.15
3504,1798,62,1,14280.44,0.08,13138.0
3505,1798,43,3,5548.08,0.08,15312.7
3506,1798,42,3,31950.35,0.08,88182.97
3507,1799,17,1,36163.71,0.23,27846.06
3508,1799,50,4,38127.37,0.23,117432.3
3509,1800,73,1,70231.45,0.21,55482.85
3510,1801,29,1,48589.17,0.04,46645.6
3511,1802,51,3,14015.23,0.13,36579.75
3512,1803,28,2,75765.07,0.16,127285.32
3513,1803,20,2,67255.54,0.16,112989.31
3514,1803,24,4,22701.13,0.16,76275.8
3515,1803,56,4,3671.78,0.16,12337.18
3516,1804,28,1,75765.07,0.13,65915.61
3517,1804,27,4,87471.74,0.13,304401.66
3518,1805,65,4,14073.77,0.07,52354.42
3519,1805,5,3,19916.61,0.07,55567.34
3520,1805,51,4,14015.23,0.07,52136.66
3521,1806,57,1,28540.65,0.3,19978.45
3522,1807,47,1,83379.39,0.28,60033.16
3523,1808,5,3,19916.61,0.09,54372.35
3524,1809,22,3,77512.15,0.07,216258.9
3525,1809,80,2,87022.33,0.07,161861.53
3526,1810,11,4,88670.41,0.04,340494.37
3527,1810,5,3,19916.61,0.04,57359.84
3528,1811,17,3,36163.71,0.01,107406.22
3529,1811,64,1,84508.81,0.01,83663.72
3530,1812,56,3,3671.78,0.03,10684.88
3531,1812,61,2,83999.02,0.03,162958.1
3532,1813,54,3,76634.69,0.26,170129.01
3533,1813,18,1,19214.13,0.26,14218.46
3534,1814,56,1,3671.78,0.07,3414.76
3535,1814,21,2,89758.59,0.07,166950.98
3536,1814,2,4,66307.76,0.07,246664.87
3537,1815,66,3,61904.99,0.04,178286.37
3538,1816,52,4,5579.09,0.16,18745.74
3539,1816,34,1,78530.73,0.16,65965.81
3540,1817,58,3,23977.74,0.1,64739.9
3541,1818,63,2,802.3,0.03,1556.46
3542,1819,28,4,75765.07,0.23,233356.42
3543,1820,70,1,49147.57,0.2,39318.06
3544,1820,36,3,80974.31,0.2,194338.34
3545,1821,65,1,14073.77,0.28,10133.11
3546,1821,55,3,36398.42,0.28,78620.59
3547,1822,2,2,66307.76,0.28,95483.17
3548,1822,37,2,1989.98,0.28,2865.57
3549,1822,77,4,70883.97,0.28,204145.83
3550,1823,56,2,3671.78,0.22,5727.98
3551,1823,38,2,63733.9,0.22,99424.88
3552,1823,28,2,75765.07,0.22,118193.51
3553,1824,33,1,11641.39,0.06,10942.91
3554,1824,49,2,88678.27,0.06,166715.15
3555,1824,13,1,60347.75,0.06,56726.88
3556,1824,17,1,36163.71,0.06,33993.89
3557,1825,37,3,1989.98,0.24,4537.15
3558,1826,3,1,38029.77,0.12,33466.2
3559,1827,24,4,22701.13,0.19,73551.66
3560,1827,58,2,23977.74,0.19,38843.94
3561,1828,25,3,61384.76,0.11,163897.31
3562,1829,39,4,6469.08,0.08,23806.21
3563,1829,23,4,53716.17,0.08,197675.51
3564,1829,21,4,89758.59,0.08,330311.61
3565,1829,44,1,17322.95,0.08,15937.11
3566,1830,65,2,14073.77,0.0,28147.54
3567,1830,68,2,69422.62,0.0,138845.24
3568,1830,19,4,12943.16,0.0,51772.64
3569,1831,70,1,49147.57,0.19,39809.53
3570,1831,62,3,14280.44,0.19,34701.47
3571,1832,38,4,63733.9,0.17,211596.55
3572,1832,9,1,7183.14,0.17,5962.01
3573,1833,10,2,52002.96,0.09,94645.39
3574,1834,33,3,11641.39,0.23,26891.61
3575,1834,74,4,83325.17,0.23,256641.52
3576,1835,74,3,83325.17,0.23,192481.14
3577,1836,42,4,31950.35,0.2,102241.12
3578,1837,80,4,87022.33,0.03,337646.64
3579,1837,35,2,64193.11,0.03,124534.63
3580,1838,70,4,49147.57,0.24,149408.61
3581,1838,31,2,21625.76,0.24,32871.16
3582,1838,1,2,57583.47,0.24,87526.87
3583,1839,16,1,75871.39,0.09,69042.96
3584,1840,8,4,23879.43,0.03,92652.19
3585,1840,74,1,83325.17,0.03,80825.41
3586,1840,19,4,12943.16,0.03,50219.46
3587,1841,1,4,57583.47,0.2,184267.1
3588,1841,13,3,60347.75,0.2,144834.6
3589,1842,41,4,70636.29,0.15,240163.39
3590,1843,53,3,82751.9,0.13,215982.46
3591,1843,36,4,80974.31,0.13,281790.6
3592,1844,67,3,8396.63,0.26,18640.52
3593,1844,52,3,5579.09,0.26,12385.58
3594,1845,46,2,8900.99,0.12,15665.74
3595,1845,64,3,84508.81,0.12,223103.26
3596,1845,13,4,60347.75,0.12,212424.08
3597,1846,1,4,57583.47,0.17,191177.12
3598,1846,7,4,9287.7,0.17,30835.16
3599,1847,54,2,76634.69,0.23,118017.42
3600,1848,8,3,23879.43,0.15,60892.55
3601,1849,49,3,88678.27,0.05,252733.07
3602,1850,14,2,57183.55,0.02,112079.76
3603,1851,33,3,11641.39,0.29,24796.16
3604,1852,66,4,61904.99,0.28,178286.37
3605,1853,1,4,57583.47,0.26,170447.07
3606,1853,19,4,12943.16,0.26,38311.75
3607,1853,26,1,10127.54,0.26,7494.38
